id,title,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude
3674477,"18 & 19 Thomas Hand Street, Skerries, Co. Dublin",standard,2022-01-28,395000,2,1,Detached,90.0,Buy,0,2247.0,John Dawson,REA Dawson,BRANDED_AGENT,9.0,False,False,False,C3,-6.9434374,52.8273619
3674467,"Carrickgorman, Bailieborough, Co. Cavan",standard,2022-01-14,130000,1,1,Detached,34.0,Buy,0,6182.0,Louise Kenny,Lisney (Leeson St),BRANDED_AGENT,14.0,True,False,False,F,-6.241876,53.334801
3674465,"Rockmarshall, Jenkinstown, Dundalk, Co. Louth",standard,2022-01-17,495000,4,3,Bungalow,249.0,Buy,0,4167.0,Leona Donohoe MIPAV MCEI,Maura Donohoe Auctioneers,BRANDED_AGENT,28.0,False,False,False,C1,-6.805885,53.168909
3674458,"29 Riverside, Castlerea, Co. Roscommon",standard,2022-01-29,69000,1,1,Apartment,60.0,Buy,0,4200.0,Gerry Bracken,DNG Lyons & Bracken Auctioneers,BRANDED_AGENT,11.0,False,False,False,C2,-8.751436,53.307255
3674303,"63 The Spires, Carrignafoy, Cobh, Co. Cork",standard,2022-01-12,280000,3,2,Semi-D,93.0,Buy,0,1393.0,Sales Department,Morrison Estates,BRANDED_AGENT,11.0,False,False,False,D1,-6.26376,53.292681
3674260,"9 Quinn Villas, Ballaghaderreen, Co. Roscommon",standard,2022-01-29,135000,4,2,Semi-D,73.0,Buy,0,2603.0,Tom Maher & Co.,Tom Maher & Co. Ltd,BRANDED_AGENT,31.0,False,False,False,SI_666,-6.371779,53.270026
3674242,"47 Courtown Park, Kilcock, Co. Kildare",standard,2022-01-28,325000,3,2,Semi-D,95.0,Buy,0,1533.0,Daniel Fleming,Daniel Fleming Auctioneer & Valuer,UNBRANDED_AGENT,12.0,False,False,False,C2,-8.561781,51.940419
3674187,"1 Talavera House, Myrtle Drive, The Coast, Baldoyle, Dublin 13",standard,2022-01-30,375000,3,2,End of Terrace,84.0,Buy,0,1091.0,Jerry Flynn & Associates,Jerry Flynn & Co.,UNBRANDED_AGENT,41.0,False,False,False,C1,-9.276248,52.394552
3674169,"3 Belcamp Manor, Malahide Road, Balgriffin, Dublin 17",standard,2022-01-30,435000,4,3,Terrace,130.0,Buy,0,2106.0,Yvonne Noone License No. 001582 003725,Gallagher Auctioneers Ltd,UNBRANDED_AGENT,12.0,False,False,False,D1,-8.086577,53.946605
3674157,"Baltimore, 44D Station Road, Sutton, Dublin 13",standard,2022-01-25,710000,4,3,Detached,161.0,Buy,0,2317.0,Anne Bannon,Bannon Auctioneers and Valuers,UNBRANDED_AGENT,6.0,False,False,False,SI_666,-6.861258,53.727039
3674127,"Ashfield Bridge, Ballynakill, Broadford, Co. Kildare",standard,2022-01-28,749950,4,3,Detached,760.0,Buy,0,1413.0,Brock DeLappe Reception,Brock DeLappe,BRANDED_AGENT,8.0,False,False,False,D2,-6.31092,53.34075
3674122,"No. 15 Father Mathew Street, Tipperary Town, Tipperary Town, Co. Tipperary",standard,2022-01-13,85000,1,2,Terrace,,Buy,0,1533.0,Daniel Fleming,Daniel Fleming Auctioneer & Valuer,UNBRANDED_AGENT,17.0,False,False,False,D2,-8.677022,51.950873
3673933,"Tullig Beg, Killorglin, Co. Kerry",standard,2022-01-28,110000,2,1,Detached,142.0,Buy,0,9930.0,Ben Thompson,Churches Estate Agents,BRANDED_AGENT,23.0,True,False,False,C2,-6.166127,53.192484
3674100,"2 New Catherine Street, Youghal, Co. Cork",standard,2022-01-30,95000,3,1,Semi-D,78.0,Buy,0,1218.0,DNG McCormack Carlow Office,DNG McCormack  Properties,BRANDED_AGENT,21.0,False,False,False,C2,-6.902267,52.837905
3674098,"Coole, Rhode, Co. Offaly",standard,2022-01-28,250000,3,2,Detached,126.0,Buy,0,9949.0,Colm Ruane,Remax Professional Partners,BRANDED_AGENT,11.0,False,True,False,B3,-9.120383,53.268437
3674094,"4 The Court, The Paddocks Road, Lucan, Co. Dublin",standard,2022-01-13,275000,2,2,Apartment,87.0,Buy,0,2714.0,Ian Smyth MRICS,Smyth Naas,BRANDED_AGENT,23.0,False,False,False,D1,-6.669334,53.212837
3674083,"81A Woodlawn Park Drive, Firhouse, Dublin 24",standard,2022-01-28,195000,3,1,Detached,260.0,Buy,1,9930.0,Ben Thompson,Churches Estate Agents,BRANDED_AGENT,25.0,True,False,False,E2,-6.17834,53.276822
3674085,"9 Sharavogue Glenageary, Glenageary, Co. Dublin",standard,2022-01-29,895000,4,3,Detached,156.0,Buy,0,2106.0,Yvonne Noone License No. 001582 003725,Gallagher Auctioneers Ltd,UNBRANDED_AGENT,8.0,False,False,False,F,-7.865502,53.92077
3673929,"368 Boireann Bheag, Roscam, Co. Galway",standard,2022-01-28,285000,3,3,Terrace,88.0,Buy,0,3458.0,"Mary Casey, ASCSI ARICS Registered Valuer",Brian Lohan Auctioneers & Financial Services,UNBRANDED_AGENT,22.0,False,False,False,C3,-8.869019,52.702558
3674065,"Apartment 6, Manor Hall, Mount Brown, Kilmainham, Dublin 8",standard,2022-01-28,259950,2,1,Apartment,145.0,Buy,0,2654.0,Rosa Egan,Sherry FitzGerald Dundrum,BRANDED_AGENT,12.0,True,False,False,D2,-6.225116,53.289477
3674052,"Lyravuckane, Cullen, Mallow, Co. Cork",standard,2022-01-12,43000,1,1,Detached,182.0,Buy,0,6182.0,Robert Lawson,Lisney (Leeson St),BRANDED_AGENT,14.0,True,False,False,F,-6.253347,53.321277
3673998,"Apartment 16, Harbour Point, Longford Town, Co. Longford",standard,2022-01-12,99000,2,2,Apartment,65.0,Buy,0,7648.0,Gerard O'Connor Assoc SCSI RICS,O'Connor Estate Agents,BRANDED_AGENT,14.0,False,False,False,C3,-6.316183,53.395995
3673994,"Apartment 19, Sorrento Court, Dalkey, Co. Dublin",standard,2022-01-25,475000,2,1,Apartment,79.0,Buy,0,6498.0,Owen Reilly Sales,Owen Reilly,UNBRANDED_AGENT,23.0,True,True,False,C3,-6.24288,53.349565
3673986,"6 Bramble Park, Bridgetown, Co. Wexford",standard,2022-01-17,300000,4,2,Detached,145.0,Buy,0,3955.0,Sales Department,Moloney Auctioneers,BRANDED_AGENT,2.0,False,False,False,G,-6.932456,52.398757
3673984,"Apartment 22, Croit Na Mara, Quincentennial Drive, Salthill, Co. Galway",standard,2022-01-27,420000,2,2,Apartment,70.0,Buy,0,1227.0,Tommy Breheny,Oates Breheny Group,BRANDED_AGENT,6.0,False,False,False,B3,-8.489753,54.186661
3673983,"4 Belcamp Manor, Balgriffin, Dublin 13",standard,2022-01-28,445000,4,3,Semi-D,136.0,Buy,0,8275.0,Helen Gallery,Helen Gallery Auctioneers and Valuers,BRANDED_AGENT,25.0,False,False,False,C2,-8.972137,52.829487
3672099,"Apartment 6, The Pier, Mullingar, Co. Westmeath",standard,2022-01-28,125000,2,2,Apartment,71.0,Buy,0,2765.0,Patrick O'Donovan,O'Donovan & Associates,UNBRANDED_AGENT,22.0,False,False,False,D2,-8.956308,52.513184
3673955,"29 Sycamore Avenue, Rathbane, Co. Limerick",standard,2022-01-27,150000,3,1,Terrace,58.0,Buy,0,1761.0,Absolute Property Group,Absolute Property Group,BRANDED_AGENT,20.0,False,False,False,B3,-8.254752,51.915655
3673930,"Knockaunnagoun, Grange, Ardmore, Co. Waterford",standard,2022-01-12,195000,2,1,Detached,40.0,Buy,0,2534.0,Nora Meaney,Sherry FitzGerald McDermott,BRANDED_AGENT,21.0,False,False,False,C2,-6.902999,52.835624
3673907,"Cunnagher North, Ross, Castlebar, Co. Mayo",standard,2022-01-27,249000,4,2,Bungalow,112.0,Buy,0,12120.0,Deirdre O'Gara,Mullery O'Gara Estate Agents,BRANDED_AGENT,29.0,False,True,False,E2,-6.295397,53.308637
3673902,"Coole, Croghan, Co. Offaly",standard,2022-01-28,250000,3,2,Detached,126.0,Buy,0,9949.0,Colm Ruane,Remax Professional Partners,BRANDED_AGENT,12.0,False,True,False,E2,-9.009722,53.285967
3673893,"Ivanhoe, Bird Avenue, Clonskeagh, Dublin 14",standard,2022-01-28,695000,3,1,Semi-D,105.0,Buy,0,1526.0,Liam O'Grady,DNG Liam O'Grady Auctioneers,BRANDED_AGENT,16.0,False,False,False,C1,-8.182064,52.516813
3673884,"11 Cord Road, Drogheda, Co. Louth",standard,2022-01-24,160000,3,1,Terrace,176.0,Buy,0,2593.0,Bowe Property Bandon,Bowe Property,BRANDED_AGENT,25.0,False,False,False,C1,-8.794084,51.782399
3673875,"88 Summerhill, Dublin 1",standard,2022-01-28,475000,3,3,End of Terrace,193.0,Buy,0,1218.0,DNG McCormack Carlow Office,DNG McCormack  Properties,BRANDED_AGENT,20.0,True,False,False,B3,-6.908212,52.825427
3673856,"11 Carr's Mill, Donabate, Co. Dublin",standard,2022-01-28,395000,3,3,End of Terrace,115.0,Buy,0,11199.0,Paul O'Driscoll,Paul O’Driscoll Auctioneer,UNBRANDED_AGENT,17.0,False,False,True,C1,-8.422862,51.916908
3673852,"69 Lakelands Close, Stillorgan, Co. Dublin",standard,2022-01-17,650000,4,3,Semi-D,155.0,Buy,0,5048.0,Vincent Walsh,Vincent Walsh Auctioneers,BRANDED_AGENT,6.0,False,False,False,SI_666,-9.166567860409145,53.46080492416823
3673830,"53 Dermot Hurley Estate, Youghal, Co. Cork",standard,2022-01-20,225000,4,2,End of Terrace,118.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,60.0,False,False,False,D1,-6.389513,53.38191
3673820,"48 Ashbrook, Navan Road, Ashtown, Dublin 15",standard,2022-01-30,275000,2,1,Apartment,52.0,Buy,0,1413.0,Brock Delappe Sales Team,Brock DeLappe,BRANDED_AGENT,22.0,False,True,False,C1,-6.381498,53.378337
3666799,"Apartment 10, The Meadows, Kill, Co. Kildare",standard,2022-01-12,250000,2,2,Apartment,,Buy,0,3201.0,Siobhain Tuckey,DNG Wall Tuckey,BRANDED_AGENT,14.0,False,False,False,C2,-6.258089,53.635343
3673802,"Apartment 3, Cartron Court, Moate, Co. Westmeath",standard,2022-01-28,210000,2,2,Apartment,80.0,Buy,0,10949.0,Terenure Sales,Ray Cooke Auctioneers Terenure,BRANDED_AGENT,21.0,False,False,True,D1,-6.3056121,53.3276932
3673797,"Belwat, Linenhall Street, Dundalk, Co. Louth",standard,2022-01-12,139000,2,2,Terrace,111.0,Buy,0,11987.0,Ken Murphy MIPAV MMCEPI,Bridge Auctioneers,UNBRANDED_AGENT,27.0,False,False,False,C2,-6.59142,52.509139
3531532,"Father Mulhern Crescent, Belmullet, Co. Mayo",standard,2022-01-12,220000,3,2,Detached,108.0,Buy,0,11987.0,Ken Murphy MIPAV MMCEPI,Bridge Auctioneers,UNBRANDED_AGENT,32.0,False,False,False,D2,-6.331065,52.236322
3673795,"53 John McCormack Avenue, Walkinstown, Dublin 12",standard,2022-01-12,399950,3,2,End of Terrace,102.0,Buy,0,1760.0,Johanna Murphy,Johanna Murphy & Son Estate Agents,UNBRANDED_AGENT,26.0,False,False,False,C1,-8.321972,51.855768
3673771,"60 McCurtain Villas, College Road, Co. Cork",standard,2022-01-12,290000,3,2,Terrace,84.0,Buy,0,2881.0,Edmond Place,DNG Bray,BRANDED_AGENT,31.0,False,True,False,B1,-6.083819,53.138621
3673729,"2 Military Barracks, Nenagh, Co. Tipperary",standard,2022-01-21,197500,3,3,Semi-D,107.0,Buy,0,9086.0,BRG Gibson,BRG Gibson Auctions,BRANDED_AGENT,16.0,False,False,False,XXX,-6.15473,53.453457
3569103,"Glenaree, Ballylanders, Co. Limerick",standard,2022-01-12,175000,3,2,Detached,84.0,Buy,0,461.0,Sullivan Property Consultants,Sullivan Property Consultants,BRANDED_AGENT,6.0,False,False,False,G,-6.35133,53.709551
3673690,"Apartment 18, Masons Close, Ballinrobe, Co. Mayo",standard,2022-01-28,110000,2,1,Apartment,75.0,Buy,0,5384.0,Ivan Connaughton,Connaughton Auctioneers Ltd T/A Connaughton Auctioneers Roscommon,BRANDED_AGENT,22.0,True,False,False,D1,-8.562878,53.60441
3673645,"90A Mulvey Park, Dundrum, Dublin 14",standard,2022-01-28,850000,3,3,Detached,125.0,Buy,0,737.0,Coonan Maynooth,Coonan Estate Agents Ltd,UNBRANDED_AGENT,9.0,False,False,False,XXX,-6.1287943,53.1870506
3673633,"Apartment 70, Ce na Mara, New Docks, Co. Galway",standard,2022-01-27,320000,2,2,Apartment,66.0,Buy,0,6479.0,Nigel Dineen/Martin Finn Auctioneers,Nigel Dineen/Martin Finn Auctioneers,UNBRANDED_AGENT,16.0,False,False,False,C3,-9.005905,53.731671
3673610,"1 The Dales, Maryborough Woods, Douglas, Co. Cork",standard,2022-01-28,375000,3,3,End of Terrace,130.0,Buy,0,431.0,Sales Team,Haines,BRANDED_AGENT,11.0,False,False,False,C2,-6.282961,53.346275
3673601,"26 Forest Court, Swords, Co. Dublin",standard,2022-01-28,349950,3,2,Semi-D,87.0,Buy,0,6013.0,"John Coyne Assoc. SCSI RICS, MIPAV",John Coyne Estates,BRANDED_AGENT,15.0,False,False,False,C3,-7.294431,53.415546
3673573,"6 Derrynane Hotel Holiday Homes, Glanbeg, Derrynane, Co. Kerry",standard,2022-01-28,375000,4,3,Semi-D,177.0,Buy,0,431.0,Barry Finnegan,Haines,BRANDED_AGENT,17.0,False,False,False,G,-6.136571,53.293619
3673562,"Castledaly, Moate, Co. Westmeath",standard,2022-01-29,80000,1,1,Site,127.0,Buy,0,2611.0,Ryan O'Connor,Sherry FitzGerald Sutton,BRANDED_AGENT,9.0,True,False,False,B2,-6.175755,53.404514
3673546,"3A Allen Park Drive, Stillorgan, Co. Dublin",standard,2022-01-28,485000,2,1,End of Terrace,71.0,Buy,0,10102.0,Liberty Blue Estate Agents*,LibertyBlue Estate Agents,BRANDED_AGENT,23.0,False,True,False,C3,-7.415436,52.34353
3672158,"Keadue West, Boyle, Co. Roscommon",standard,2022-01-14,299000,4,3,Bungalow,204.0,Buy,0,9146.0,Vincent Ryan,Thomas V. Ryan Auctioneers,UNBRANDED_AGENT,4.0,False,False,False,E1,-7.822267,52.681393
3673526,"St.Teresia, Milltown Road, Kilkee, Co. Clare",standard,2022-01-28,215000,4,2,Semi-D,117.0,Buy,0,2678.0,Declan Quinn,DNG John Joyce,BRANDED_AGENT,28.0,False,False,False,B3,-8.75805503,53.46762843
3673523,"Apartment 37, Westend Village, Blanchardstown, Dublin 15",standard,2022-01-27,240000,2,1,Apartment,65.0,Buy,0,1226.0,Oates Roscommon Office,Oates Auctioneers,BRANDED_AGENT,7.0,False,False,False,G,-8.074487,53.694122
3672516,"Ardeevin, Castleplunket, Castleplunkett, Co. Roscommon",standard,2022-01-17,200000,4,3,Detached,145.0,Buy,0,3474.0,"Mark Neylon BSc.hons(Surv) MSCSI, MRICS",Jordan Auctioneers and Chartered Surveyors,BRANDED_AGENT,5.0,False,False,False,E2,-6.815338,53.178526
3673507,"Derrigimlagh, Ballyconneely, Ballyconneely, Co. Galway",standard,2022-01-17,500000,1,1,Detached,94.0,Buy,0,2640.0,Thomas Fitzpatrick,Sherry FitzGerald Lucan,BRANDED_AGENT,13.0,False,False,False,C3,-6.416995,53.358165
3673502,"48 Seaview, Kilcoole, Co. Wicklow",standard,2022-01-28,299000,3,1,Semi-D,62.0,Buy,0,11192.0,Niamh Madden,Sherry Fitzgerald Madden,BRANDED_AGENT,27.0,False,False,False,B3,-8.363677,53.019395
3673489,"Bilberry, Midleton, Co. Cork",standard,2022-01-20,160000,3,1,Detached,60.0,Buy,0,11577.0,Finbarr Malone.,Byrne Malone Estate Agents,BRANDED_AGENT,16.0,False,False,False,D1,-6.796886,53.181574
3673471,"Apartment 3, An Sean Mhué­leann, Tralee, Co. Kerry",standard,2022-01-12,110000,3,3,Apartment,162.0,Buy,0,10001.0,Janet Carroll MIPAV MMCEPI TRV,Janet Carroll Estate Agent,BRANDED_AGENT,21.0,True,False,False,A2,-6.128022,53.237265
3673457,"8 Meadow Lane, Roscommon Road, Athlone, Co. Westmeath",standard,2022-01-28,110000,3,2,Terrace,100.0,Buy,1,2714.0,Ian Smyth MRICS,Smyth Naas,BRANDED_AGENT,32.0,False,False,False,C3,-6.656375,53.21546
3673436,"Glebe, Bunclody, Co. Wexford",standard,2022-01-30,85000,1,1,Detached,8600.0,Buy,0,9460.0,Quillsen Terenure,Quillsen Terenure,BRANDED_AGENT,21.0,False,False,False,E1,-6.258609,53.324768
3673431,"9a St John's Park, Monkstown, Co. Dublin",standard,2022-01-30,1295000,4,2,Detached,155.0,Buy,0,681.0,Nick O Loughlin,Turley Property Advisors,BRANDED_AGENT,14.0,False,False,False,C3,-6.24641,53.31521
3673422,"16 Kempton Lawn, Dublin 7, Co. Dublin",standard,2022-01-30,650000,4,3,Semi-D,120.0,Buy,0,869.0,Darina Collins,REA O'Brien Collins,BRANDED_AGENT,10.0,True,False,False,D2,-6.341305,53.713633
3673408,"21 Saint Philomena's Place, Carrigaline, Co. Cork",standard,2022-01-28,230000,3,1,Terrace,75.0,Buy,0,2248.0,REA Eoin Dillon,REA Eoin Dillon,UNBRANDED_AGENT,15.0,False,False,False,C2,-8.200596,52.889848
3673398,"24 Garryknock, Bracken Park Drive, Castleknock, Dublin 15",standard,2022-01-25,350000,2,1,Apartment,111.0,Buy,0,936.0,Mike Smith,Smith Kelly Scott Auctioneers,UNBRANDED_AGENT,10.0,False,False,False,C1,-8.297266,53.963347
3673376,"Apartment 10, Westside, Letterkenny, Co. Donegal",standard,2022-01-28,32000,2,2,Apartment,136.0,Buy,1,9654.0,Sonya Irwin,Behan Irwin & Gosling,BRANDED_AGENT,11.0,False,False,False,C1,-8.39751,51.881727
2621827,"289 Landen Road, Ballyfermot, Ballyfermot, Dublin 10",standard,2022-01-19,230000,2,1,End of Terrace,71.0,Buy,0,2992.0,Miah McGrath,McCarthy & McGrath Auctioneers,BRANDED_AGENT,13.0,False,False,False,F,-8.265622,51.909075
3673348,"Apartment 53, Westside, Letterkenny, Co. Donegal",standard,2022-01-28,27500,1,1,Apartment,67.0,Buy,1,9605.0,Ed Townshend,Townshends,UNBRANDED_AGENT,19.0,False,False,False,D2,-6.545154,53.709563
3673335,"33 The Brosna, Friars Mill Road, Mullingar, Co. Westmeath",standard,2022-01-28,159950,2,1,Terrace,152.0,Buy,0,11030.0,Kathy Moran,AMove,BRANDED_AGENT,35.0,False,False,False,C1,-6.9043,53.169839
3673310,"Apartment 9, Baltrasna House, Dublin 1",standard,2022-01-24,350000,2,2,Apartment,72.0,Buy,0,1805.0,Glenn O'Connor,DNG Creedon,BRANDED_AGENT,16.0,False,False,False,F,-8.38332,51.819534
3673283,"18 Vale View Lawn, The Park, Cabinteely, Dublin 18",standard,2022-01-12,630000,4,1,Semi-D,110.0,Buy,0,3766.0,John Quinn,John Quinn Auctioneers,UNBRANDED_AGENT,16.0,False,False,False,C2,-9.009134,53.271934
3673180,"58 Forest Hills, Rathcoole, Co. Dublin",standard,2022-01-29,295000,3,1,Terrace,98.0,Buy,0,2329.0,City Properties,City Properties,UNBRANDED_AGENT,1.0,False,False,False,C2,-6.3779452,53.3329699
3673181,"95 Kiltipper Gate, Kiltipper, Dublin 24",standard,2022-01-29,225000,2,2,Apartment,64.0,Buy,0,4103.0,Garrath Sheehan,Kerry Property Management Ltd.,UNBRANDED_AGENT,5.0,True,False,False,D1,-9.790017,52.105579
3673159,"Straboe Lane, Killerig, Co. Carlow",standard,2022-01-28,185000,4,1,Detached,118.0,Buy,0,10950.0,Moovingo,Moovingo,BRANDED_AGENT,30.0,False,False,False,C1,-6.164679,53.400959
3673157,"67 Kilfenora Road, Kimmage, Dublin 12",standard,2022-01-30,325000,2,1,Terrace,72.0,Buy,0,2789.0,Michael Boland,DNG Michael Boland,UNBRANDED_AGENT,19.0,False,True,False,D2,-9.150427,54.109754
3673152,"Dun Mhuire, Dun Mhuire, Church Road, Tullamore, Co. Offaly",standard,2022-01-30,595000,5,3,Detached,310.0,Buy,0,11836.0,Joe Mulligan MIPAV MMCEPI,Achill Island Property,UNBRANDED_AGENT,14.0,False,True,False,G,-9.996837,54.003581
3673154,"119 Ratoath Road, Cabra, Dublin 7",standard,2022-01-30,350000,2,1,Terrace,70.0,Buy,0,2851.0,Nick Popplewell,Sherry FitzGerald Radford - Wexford Town,BRANDED_AGENT,13.0,False,False,False,D1,-6.330281,52.23602
3673149,"The Green, Lakepoint, Mullingar, Co. Westmeath",standard,2022-01-14,249950,3,1,Semi-D,,Buy,0,9622.0,Conerney Sales Department,Conerney Estate Agents,BRANDED_AGENT,23.0,True,False,False,C1,-7.055207,53.145305
3673147,"18 Kilheale Drive, Kilheale, Kill, Co. Kildare",standard,2022-01-30,350000,3,3,End of Terrace,96.0,Buy,0,4107.0,Jonathan Gleeson,Sherry Fitzgerald Gleeson,BRANDED_AGENT,17.0,False,True,False,D1,-7.867416,52.636536
3673092,"Attycristora, Lahinch, Co. Clare",standard,2022-01-26,870000,4,4,Detached,304.0,Buy,0,2553.0,David Considine,Pat Considine Auctioneering Ltd,UNBRANDED_AGENT,20.0,False,False,False,G,-9.488933,52.642407
3673091,"10 Rossmere Court, Bundoran, Co. Donegal",standard,2022-01-20,155000,2,1,Semi-D,82.0,Buy,0,6223.0,Andrew Allen MIPAV MMCEPI,Allen & Jacobs,BRANDED_AGENT,13.0,False,False,False,D1,-6.237034,53.342482
3673079,"88 Palace Fields, Tuam, Co. Galway",standard,2022-01-21,265000,4,3,Semi-D,121.0,Buy,0,8456.0,David Bracken,Bracken Estates,UNBRANDED_AGENT,29.0,True,True,False,D2,-6.133881,53.260651
3673028,"Main Street, Borrisokane, Co. Tipperary",standard,2022-01-28,130000,2,2,Apartment,43.0,Buy,0,7755.0,Office,P.J. Broderick & Co,UNBRANDED_AGENT,5.0,False,False,False,C3,-7.817045,52.676981
3672944,"Ardywanig, Milltown, Co. Kerry",standard,2022-01-28,185000,2,1,Detached,131.0,Buy,0,1218.0,DNG McCormack Clane Office,DNG McCormack  Properties,BRANDED_AGENT,23.0,True,False,False,C1,-6.674227,53.290493
3672911,"24 Lapwing, Barnageeragh Cove, Skerries, Co. Dublin",standard,2022-01-11,650000,4,4,Detached,162.0,Buy,0,3765.0,Jamie Costello,O'Donnellan & Joyce,BRANDED_AGENT,16.0,False,True,False,E1,-9.053242,53.270701
3672883,"35 Greenmount Road, Terenure, Terenure, Dublin 6",standard,2022-01-11,885000,4,3,Semi-D,153.0,Buy,0,3765.0,Niall Browne,O'Donnellan & Joyce,BRANDED_AGENT,15.0,False,False,False,D1,-9.116024,53.272625
3672869,"12A Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",standard,2022-01-30,345000,2,1,Apartment,67.0,Buy,0,3765.0,Colm O'Donnellan,O'Donnellan & Joyce,BRANDED_AGENT,27.0,True,True,False,C3,-9.127156,53.258598
3672868,"18 Allendale Terrace, Clonsilla, Dublin 15",standard,2022-01-30,400000,3,2,End of Terrace,124.0,Buy,0,1977.0,McWey Auctioneers,McWey Auctioneers,BRANDED_AGENT,31.0,False,False,False,D1,-6.913786,53.158674
3672821,"14 Kinsale Holiday Village, Glanbeg, Kinsale, Co. Cork",standard,2022-01-24,230000,3,1,Terrace,93.0,Buy,0,5489.0,John Keane M.I.P.A.V.,Keane Auctioneers,BRANDED_AGENT,53.0,False,False,False,D1,-6.570108,52.184348
3672789,"7 Springfield, Summer Hill, Co. Waterford",standard,2022-01-30,198000,3,1,Terrace,90.0,Buy,0,545.0,Judy Smith,Smith Harrington Auctioneers,BRANDED_AGENT,24.0,True,False,False,C3,-6.660404,53.648459
3672736,"Apartment 16, Woodside Hall, Ticknock Park, Ticknock Hill, Sandyford, Dublin 18",standard,2022-01-11,360000,2,2,Duplex,73.0,Buy,0,7755.0,Office,P.J. Broderick & Co,UNBRANDED_AGENT,6.0,False,False,False,D2,-7.802109,52.679545
3672555,"Apartment 44, The Stockyard, The Steelworks, Dublin 1",standard,2022-01-11,340000,2,2,Apartment,57.0,Buy,0,8666.0,Mark Kelly,Mark Kelly & Associates,BRANDED_AGENT,17.0,False,False,False,C3,-6.222472,53.263075
3672558,"Apartment 60, Block B, The Lawn, Clane, Co. Kildare",standard,2022-01-12,209000,2,1,Apartment,60.0,Buy,0,6743.0,Pat Maguire,Pat Maguire Properties,BRANDED_AGENT,6.0,False,False,False,G,-9.462128,51.561843
3672431,"Apartment 18, Willow Grove, Sallins, Co. Kildare",standard,2022-01-28,175000,1,1,Apartment,54.0,Buy,0,2794.0,Nuala Feeney,Sherry FitzGerald Feeney West,BRANDED_AGENT,2.0,False,False,False,G,-9.144746,54.110821
3672727,"1 Ballindrumlea, Castlerea, Co. Roscommon",standard,2022-01-14,155000,4,3,Semi-D,120.0,Buy,0,1413.0,Brock DeLappe Reception,Brock DeLappe,BRANDED_AGENT,10.0,False,True,False,D2,-6.304294,53.341483
3672695,"Moulerstown, Glenmore, Co. Kilkenny",standard,2022-01-13,320000,3,3,Detached,200.0,Buy,0,936.0,John Kelly,Smith Kelly Scott Auctioneers,UNBRANDED_AGENT,7.0,False,False,False,SI_666,-8.200621,53.932792
3672581,"71 Cartron Bay, Sligo, Co. Sligo",standard,2022-01-28,189000,4,2,Semi-D,44.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,31.0,False,False,False,E1,-6.247912,53.345497
3672692,"29 Myrtle House, Longfield Road, The Coast, Baldoyle, Dublin 13",standard,2022-01-28,299950,3,3,Duplex,98.0,Buy,0,841.0,Fiona McGowan,Mason Estates Phibsboro,BRANDED_AGENT,11.0,False,False,False,D2,-6.287706,53.389625
3672551,"1 Nicholas Street North, Dundalk, Co. Louth",standard,2022-01-17,195000,3,1,End of Terrace,73.0,Buy,0,7648.0,Gerard O'Connor Assoc SCSI RICS,O'Connor Estate Agents,BRANDED_AGENT,14.0,False,False,False,D2,-6.265538,53.355349
3672548,"Factory Road, Derrybeg, Co. Donegal",standard,2022-01-29,249950,8,8,Detached,120.0,Buy,0,2739.0,Warren McCreery B.Sc. MRICS,"Warren McCreery Auctioneers, Valuers, Estate Agents",BRANDED_AGENT,30.0,True,False,False,B3,-7.281507,52.597433
3672538,"Edara House, Gortlee Road, Letterkenny, Co. Donegal",standard,2022-01-28,150000,2,1,Detached,,Buy,0,2261.0,Harry Sothern,REA Sothern,BRANDED_AGENT,22.0,False,False,False,XXX,-6.9263171,52.8407321
3672534,"14 Pairc Na Dun, Mounhawk, Tralee, Co. Kerry",standard,2022-01-30,250000,3,2,Detached,40.0,Buy,0,2650.0,Lorraine Maher,DNG Dun Laoghaire,BRANDED_AGENT,13.0,False,True,False,D1,-6.126148,53.285399
3672527,"8 Shournagh Valley, Tower, Blarney, Co. Cork",standard,2022-01-30,475000,5,1,Detached,173.0,Buy,0,2650.0,Lorraine Maher,DNG Dun Laoghaire,BRANDED_AGENT,22.0,False,True,False,E1,-6.116598,53.282065
3672503,"Apartment 4, Block C, Sligo, Co. Sligo",standard,2022-01-26,125000,2,2,Apartment,73.0,Buy,0,9654.0,Mark Gosling,Behan Irwin & Gosling,BRANDED_AGENT,28.0,False,True,False,B2,-8.656887,51.768571
3672474,"17 the Tramyard, Inchicore, Dublin 8",standard,2022-01-29,175000,1,1,Apartment,40.0,Buy,0,2010.0,John Hornibrook,Colbert & Co Estate Agents,BRANDED_AGENT,20.0,False,True,False,D1,-8.198692,51.858614
